,country,year,gdp,fdi,remit(% of gdp),gdp growth (annual %),own_acount ,tcr,lend_rate,m2,credit_priv,trade,iso,region,income group,gov_stab,corup,inf,p_gap,ka_open,fd,clusters
1347,Ghana,2018,58648966891.8988,4.44140705490139,5.23120988488875,6.20007768127284,,76.6414435216547,,25.127380658252,13.8372091523239,67.9585183453884,GHA,Sub-Saharan Africa,Lower middle income,7.25,2.9166666666666665,9.837,4.025195,0.0,0.16334591805934906,1
1348,Ghana,2017,55224975510.7673,5.38848685157722,5.85436477125466,8.12889488100956,61.79,77.6926653812936,,25.4883347348003,16.2518054576812,70.548364565594,GHA,Sub-Saharan Africa,Lower middle income,6.875,2.6666666666666665,12.372,4.326908,0.0,0.16592596471309662,1
1349,Ghana,2016,51073282096.8342,6.20550634742156,5.30566194418999,3.37346574966936,,78.2542312716521,,26.2807761208128,17.6035179158669,67.8770001864299,GHA,Sub-Saharan Africa,Lower middle income,6.458333333333333,3,17.455,4.385636,0.0,0.1660420149564743,1
1350,Ghana,2015,49406568432.6711,6.4613281838022,10.0845748244509,2.12075933817334,,68.1839947782006,,25.6702733355146,17.9335671351639,76.5212712995805,GHA,Sub-Saharan Africa,Lower middle income,6.041666666666667,3,17.153,4.037555,0.0,0.15947677195072174,1
1351,Ghana,2014,48380533745.4072,6.13949362332785,3.66507321630975,2.85624016330883,41.67,69.4476505486361,,23.6425502287449,16.5048903980783,63.8365615580462,GHA,Sub-Saharan Africa,Lower middle income,7,2.5416666666666665,15.486,3.611707,0.0,0.15734043717384338,1
1352,Ghana,2013,47037042836.2845,5.13665019969042,2.96704821993212,7.31252501678145,,88.4785249954503,,21.9527563428547,15.2923716479322,60.7593219028775,GHA,Sub-Saharan Africa,Lower middle income,7.166666666666667,2.5,11.666,3.225252,0.0,0.14849697053432465,1
1353,Ghana,2012,43831829349.7696,7.98266001107745,5.22278928055601,9.2927894063005,,88.230259551762,,30.3617418407418,18.0717128637123,93.1680351286831,GHA,Sub-Saharan Africa,Lower middle income,7.5,2.5,7.072,3.538008,0.0,0.14759281277656555,1
1354,Ghana,2011,40104959886.0754,8.25574398173994,5.42649801513757,14.0471235803149,31.85,94.6193149209286,,30.5490058881024,17.1952826473503,86.2954538549695,GHA,Sub-Saharan Africa,Lower middle income,7.75,2.5,7.676,4.162397,0.16350177,0.1323745846748352,1
1355,Ghana,2010,35165253297.9777,7.84957786927708,0.421936854266124,7.89971194051621,,100.0,,29.619193066523,16.6607748086712,75.3778157916824,GHA,Sub-Saharan Africa,Lower middle income,7.416666666666667,2.25,6.698,5.325556,0.16350177,0.12149515002965927,1
1356,Ghana,2009,32590683205.3119,9.1083006226202,0.439401123440034,4.84448705175076,,94.7542647332657,,28.247021571746,17.7369732584538,71.5947385281523,GHA,Sub-Saharan Africa,Lower middle income,8.458333333333334,1.5,13.139,5.984502,0.16350177,0.1126646175980568,1
1357,Ghana,2008,31084784829.1968,9.46666398642932,0.439715522964983,9.14979893831817,,104.345251043748,,27.461460329864,12.6134904703492,69.5142256111434,GHA,Sub-Saharan Africa,Lower middle income,8.5,1.5,16.505,6.303063000000001,0.16350177,0.1281847357749939,1
1358,Ghana,2007,28479012450.3694,5.57107526916742,0.472710024725184,4.34681910440079,,109.410320739433,,25.7168116882847,14.4884302260337,65.3543222852532,GHA,Sub-Saharan Africa,Lower middle income,9.166666666666666,1.5,10.729,7.182906,0.16350177,0.120464988052845,1
1359,Ghana,2006,27292650312.4889,3.11145897327568,0.514915116045361,6.39991260618034,,110.050056724864,,23.2641684344035,11.0935881051932,65.9214438401551,GHA,Sub-Saharan Africa,Lower middle income,9.5,1.5,11.683,7.463068000000001,0.16350177,0.11200378090143204,1
1360,Ghana,2005,25651008204.7789,1.34922645094427,0.923104459301178,5.90000381855107,,103.571098907408,,32.1100295243883,15.5440688136274,98.1715141146279,GHA,Sub-Saharan Africa,Lower middle income,9.5,1.9583333333333333,15.095,8.145019000000001,0.16350177,0.11707783490419388,1
1361,Ghana,2004,24221914334.1385,1.56811418648954,0.927460668328912,5.59999999077445,,94.1744593092703,,32.7225904303127,13.1724893671741,99.6703343472122,GHA,Sub-Saharan Africa,Lower middle income,9.666666666666666,2.5,12.666,8.826295,0.16350177,0.13685858249664307,1
1362,Ghana,2003,22937418879.029,1.79171535286142,0.852943243383612,5.200000133101,,91.0231403899638,,31.0459269884883,12.493048761649,97.2871457139532,GHA,Sub-Saharan Africa,Lower middle income,9.75,2.5,26.626,9.493175,0.16350177,0.11476358026266098,1
1363,Ghana,2002,21803630085.5591,0.955673775121772,0.705768245262167,4.49999955900331,,88.5542056755657,,34.1082281365568,12.1495373048323,97.4892431746551,GHA,Sub-Saharan Africa,Lower middle income,9.125,2.5,14.846,10.10909,0.16350177,0.10525152832269669,1
1364,Ghana,2001,20864717873.2744,1.68055528267145,0.863779826901003,4.00000012807919,,93.3393507423485,,31.4453255740362,11.8843912608955,110.045854160811,GHA,Sub-Saharan Africa,Lower middle income,10.416666666666666,2.9166666666666665,32.932,10.56223,0.16350177,0.11543995887041092,1
1365,Ghana,2000,20062228699.5951,3.3293033790627,0.650143313507044,3.70000008164408,,86.0108789690053,,28.1661733054676,13.971491324036,116.048430162968,GHA,Sub-Saharan Africa,Lower middle income,10,2,25.113,10.884049999999998,0.16350177,0.11203518509864807,1
1366,Ghana,1999,19346411459.7878,3.1569995821145,0.397701629753448,4.39999682545296,,117.837064744168,,24.0928291330063,12.5620832397761,81.7051040340528,GHA,Sub-Saharan Africa,Lower middle income,10.916666666666666,2,12.471,11.12232,0.16350177,0.10755692422389984,1
1367,Ghana,1998,18531046023.0503,2.23767807585569,0.394333950046253,4.70039078427911,,128.423376417841,,22.8573763581591,9.3588471656594,80.5995432469935,GHA,Sub-Saharan Africa,Lower middle income,11,2.0833333333333335,19.208,11.67896,0.16350177,0.10593578219413757,1
1368,Ghana,1997,17699118297.6872,1.18700242322899,0.377286833789165,4.19635744019571,,120.232893346211,,23.8419648702651,8.19509402411892,85.4018379695892,GHA,Sub-Saharan Africa,Lower middle income,9.833333333333334,3,24.825,12.63384,0.16350177,0.10795876383781433,1
1369,Ghana,1996,16986311933.069,1.73035709561061,0.396540167744098,4.60246115564627,,112.648508113876,,20.5961071375025,6.00507906550134,72.2049441293975,GHA,Sub-Saharan Africa,Lower middle income,8,3,44.487,13.34688,0.16350177,0.1046881154179573,1
1370,Ghana,1995,16238921862.2626,1.64729672200937,0.26619077621683,4.11241897162861,,103.911782076347,,21.6429944399293,5.07356450843041,57.4230942889947,GHA,Sub-Saharan Africa,Lower middle income,7.333333333333333,3,59.317,14.404520000000002,0.4170004,0.1014125794172287,1
1371,Ghana,1994,15597487814.2903,4.2795004803074,0.288361187672622,3.29999973947747,,89.6806931932379,,22.5131258405379,5.25003266090298,62.0211527377522,GHA,Sub-Saharan Africa,Lower middle income,7,3,24.874,15.14318,0.25349867,0.127363383769989,1
1372,Ghana,1993,15099213798.2837,2.09511634513571,0.169285407056119,4.85000055379412,,110.756112441967,,19.8354562123912,4.83817566695075,56.6691201156995,GHA,Sub-Saharan Africa,Lower middle income,6.75,3,24.942,15.1933,0.0,0.09820059686899185,1
1373,Ghana,1992,14400776078.7154,0.35080051732596,0.113815281932551,3.87941908037517,,126.942257328369,,20.5258743254694,4.9419292690541,45.9935958613923,GHA,Sub-Saharan Africa,Lower middle income,6.25,3,10.049,16.554199999999998,0.0,0.09416687488555908,1
1374,Ghana,1991,13862973249.372,0.30318896293309,0.0939885756138032,5.28182639834429,,143.985629605959,,15.5627800944911,3.65734044783811,42.4883492637987,GHA,Sub-Saharan Africa,Lower middle income,5.333333333333333,3.5,18.097,15.785570000000002,0.0,0.10684944689273834,1
1375,Ghana,1990,13167489322.3452,0.251308552362022,0.101881845552171,3.32881788321653,,141.661088462663,,14.1420904200405,4.92869864550594,42.7281781307805,GHA,Sub-Saharan Africa,Lower middle income,5.833333333333333,4,37.241,14.89905,0.0,0.12355782836675644,1
1376,Guinea,2021,13163554464.6514,1.22801539227817,2.13717308617167,3.89999999990576,36.91,,,,,132.382512353558,GIN,Sub-Saharan Africa,Low income,,,,,,,1
1377,Guinea,2020,12669446068.0109,1.24384287055667,0.158910007789293,4.9202663724335,,,,26.5086418711178,9.96007375880115,132.382512353623,GIN,Sub-Saharan Africa,Low income,,,10.602,,0.0,0.0979871153831482,1
1378,Guinea,2019,12075308713.989,0.330286823127535,1.17631205723327,5.61691446889876,,,,23.7123650389657,10.2918968518411,78.4153132285974,GIN,Sub-Saharan Africa,Low income,,,9.471,5.567764,0.0,0.0851224735379219,1
1379,Guinea,2018,11433120134.886,2.97511257024732,0.239773359712358,6.35849192736715,,,,22.2025102729177,9.65173767168938,88.984111543709,GIN,Sub-Saharan Africa,Low income,6.833333333333333,1.5,9.826,5.988087999999999,0.0,0.0843450054526329,1
1380,Guinea,2017,10749607227.1255,5.59427174884572,0.432556270543898,10.3000053427355,27.26,,,23.0186101452472,9.11569152802411,101.251633768429,GIN,Sub-Saharan Africa,Low income,7.541666666666667,1.5,8.914,6.538662,0.0,0.09369592368602753,1
1381,Guinea,2016,9745790305.01699,18.8280086486388,0.606922410967627,10.82062719659,,,,23.9664148866981,10.7722593970993,111.839462498737,GIN,Sub-Saharan Africa,Low income,8.791666666666666,1.5,8.174,7.881317,0.0,0.09689635783433914,1
1382,Guinea,2015,8794202443.67366,0.605767933618839,1.48486811929708,3.82591056949435,,,,24.8647540590009,11.8208490752787,72.4427253802927,GIN,Sub-Saharan Africa,Low income,6.791666666666667,1.5,8.151,9.581842,0.0,0.07352352142333984,1
1383,Guinea,2014,8470142371.43376,-0.840221283360287,1.38322285342654,3.69655311664086,9.8,,,23.3998277530963,9.93570280250851,76.7719635294773,GIN,Sub-Saharan Africa,Low income,5.541666666666667,1.5,9.712,9.882381,0.0,0.09065636992454529,1
1384,Guinea,2013,8168200501.23199,0.00226821963570148,1.11035320166629,3.94568708624053,,,,21.8121067185458,7.34181977445672,80.4264444384217,GIN,Sub-Saharan Africa,Low income,4.916666666666667,1.5,11.887,10.19998,0.0,0.06171196326613426,1
1385,Guinea,2012,7858142776.482,7.92820649561991,0.868023136699254,5.91528626133322,,,,20.856252712189,5.91857964098627,86.6743242388843,GIN,Sub-Saharan Africa,Low income,6.416666666666667,1.5,15.227,10.6074,0.0,0.06535785645246506,1
1386,Guinea,2011,7419271621.56082,14.0905036354573,0.950607163239748,5.61211177430975,4.45,,,27.1582271979236,6.81789377932675,85.9546731151063,GIN,Sub-Saharan Africa,Low income,7.458333333333333,1.5,21.351,14.513520000000002,0.0,0.08501894026994705,1
1387,Guinea,2010,7025019665.7516,0.0,0.674986750665577,4.81336016967553,,,,26.4414162803072,3.94270159676742,73.5465665596744,GIN,Sub-Saharan Africa,Low income,6.416666666666667,1.625,15.466,18.913770000000003,0.0,0.06644023209810257,1
1388,Guinea,2009,6702408599.79992,1.35523735774528,0.774612761984914,-1.12264204848687,,,,17.3685703550927,2.65986899177604,69.8153539678789,GIN,Sub-Saharan Africa,Low income,6.75,2,4.682,19.23928,0.0,0.06155667454004288,1
1389,Guinea,2008,6778506969.29686,5.48348899950125,0.883377614039271,4.13301615879924,,,,14.7320005866138,3.23943183681531,64.1842507208406,GIN,Sub-Saharan Africa,Low income,6.458333333333333,2,18.367,19.6717,0.0,0.0608472116291523,1
1390,Guinea,2007,6509469541.3027,6.14302862816752,0.239894898747045,6.81747111252537,,,,12.934163171141,3.26263973798718,71.1210387506578,GIN,Sub-Saharan Africa,Low income,7.708333333333333,2,22.861,22.70107,0.0,0.061744384467601776,1
1391,Guinea,2006,6094012031.46384,2.96207180132655,0.699048945113067,1.18960211724379,,,,17.8968716280677,4.60476139329818,69.3863036215547,GIN,Sub-Saharan Africa,Low income,8.583333333333334,2.5,34.702,24.85234,0.0,0.07973530143499374,1
1392,Guinea,2005,6022369792.89926,3.57498925190059,1.41535526858579,2.99727256153359,,,,18.6901248867279,5.65609821585888,69.8967259161112,GIN,Sub-Saharan Africa,Low income,9.041666666666666,2.5,31.358,25.21509,0.16350177,0.0775696188211441,1
1393,Guinea,2004,5847115795.51907,2.69292057363214,1.14538521640493,2.34011731256672,,,,18.3897254843741,3.78549477785334,50.4422180841653,GIN,Sub-Saharan Africa,Low income,9.5,2.5416666666666665,17.463,25.987,0.0,0.06567967683076859,1
1394,Guinea,2003,5713415177.80445,2.29123272404856,3.22204832919086,1.24860126019659,,,,16.0699318077168,4.22685445734876,51.1421390172418,GIN,Sub-Saharan Africa,Low income,8.833333333333334,3,11.036,26.69818,0.0,0.08045165240764618,1
1395,Guinea,2002,5642957143.79468,1.01688067719297,0.514880582885374,5.16460946559741,,,,14.1621435433157,4.14867963292325,55.4482350732153,GIN,Sub-Saharan Africa,Low income,9.5,3,2.96,26.55594,0.16350177,0.057878464460372925,1
1396,Guinea,2001,5365832833.3741,0.0592697635066877,0.308042676773095,3.65834647070444,,,12.875,12.4981432499047,4.0411635576634,58.5969097489697,GIN,Sub-Saharan Africa,Low income,10.5,3,5.377,26.30054,0.16350177,0.05795979127287865,1
1397,Guinea,2000,5176459991.95113,0.331913232936639,0.0389420504850314,2.50306056156042,,,19.375,11.6812856926501,3.98837557715427,53.4817190113594,GIN,Sub-Saharan Africa,Low income,10.75,3,6.766,25.45402,0.16350177,0.059652868658304214,1
1398,Guinea,1999,5050054079.93871,1.83320564586727,0.173804909742134,3.81200403459002,,,19.875,,,47.67304857438,GIN,Sub-Saharan Africa,Low income,11,3,4.554,24.14949,0.16350177,0.07317410409450531,1
1399,Guinea,1998,4864614768.68903,0.49632487222515,0.138781463429604,3.64412124246908,,,19.5625,9.97348471184452,3.65340163974411,48.2106758594876,GIN,Sub-Saharan Africa,Low income,10,3,5.103,23.20409,0.16350177,0.06214134022593498,1
1400,Guinea,1997,4693575197.87211,0.457250783337237,0.0391151470631242,5.18160345862306,,,20.5,10.015868222237,4.52255433111935,42.4150697005943,GIN,Sub-Saharan Africa,Low income,7.583333333333333,3.4166666666666665,1.937,22.14519,0.16350177,0.07202395051717758,1
1401,Guinea,1996,4462353723.0239,0.614479058621678,0.0277076449416353,4.46157508525079,,,21.0,9.04039749276897,4.85078111814612,43.5401737810633,GIN,Sub-Saharan Africa,Low income,7.083333333333333,4,2.986,21.51098,0.16350177,0.08780906349420547,1
1402,Guinea,1995,4271765689.32853,0.020819173379939,0.0200340550080037,4.60767320207577,,,21.5,9.25931716143948,4.95681702428717,45.6441816712025,GIN,Sub-Saharan Africa,Low income,6,4,5.554,20.621910000000003,0.16350177,0.08786611258983612,1
1403,Guinea,1994,4083606449.28652,0.00620733780307789,0.0144837884879899,3.97009910595494,,,22.0,9.22388742354992,4.37459875021322,48.6148378191188,GIN,Sub-Saharan Africa,Low income,5,4,4.22,20.73727,0.16350177,0.08748631924390793,1
1404,Guinea,1993,3927673902.78714,0.0829496756773146,0.148211556951105,5.04414454179229,,,24.5,10.0744778808513,4.16080328232495,54.6023190819448,GIN,Sub-Saharan Africa,Low income,5,4,7.135,29.78779,0.16350177,0.07157780230045319,1
1405,Guinea,1992,3739069816.71358,0.599460416838243,0.281006570485734,3.27094730060409,,,27.0,8.67675510306028,3.6092363399727,50.9478929177529,GIN,Sub-Saharan Africa,Low income,5.583333333333333,4,16.559,54.54559,0.16350177,0.08519374579191208,1
1406,Guinea,1991,3620640571.66996,1.28587901836663,0.451069258148575,2.61342300358906,,,24.5,9.17442978785935,3.50147783077848,60.9164629864765,GIN,Sub-Saharan Africa,Low income,5.916666666666667,4,19.682,62.20815,0.16350177,0.11316613107919693,1
1407,Guinea,1990,3528427827.16967,0.669728898721954,0.67385374288469,4.3240627548313,,,21.1666666666667,,,64.5170190173246,GIN,Sub-Saharan Africa,Low income,5.333333333333333,4,25.694,62.13255999999999,0.16350177,0.11585898697376251,1
1408,"Gambia, The",2021,1759428016.77239,12.3538300399822,26.8370652184299,4.26549216158563,,94.5791020679608,19.5,,,42.0927956762814,GMB,Sub-Saharan Africa,Low income,,,,,,,1
1409,"Gambia, The",2020,1687449970.54799,10.4612836987224,22.9790251081662,0.591487287873974,,94.5002596838336,28.0,52.9393661119146,8.15222243350758,47.5003650253904,GMB,Sub-Saharan Africa,Low income,,,5.931,,1.0,0.0935409814119339,1
1410,"Gambia, The",2019,1677527607.99611,3.91944096552617,15.2086374191117,6.22205315994859,,93.3935228346874,28.0,44.4200035932423,8.2021724578564,53.2696525651825,GMB,Sub-Saharan Africa,Low income,,,7.116,1.681142,1.0,0.09287361055612564,1
1411,"Gambia, The",2018,1579264906.00789,4.89653694972418,12.6915938660679,7.23489033258579,,88.8928410883359,28.0,39.4720955129567,7.05226804537001,63.1091120519767,GMB,Sub-Saharan Africa,Low income,7.666666666666667,1.5833333333333333,6.521,1.879286,1.0,0.08650744706392288,1
1412,"Gambia, The",2017,1472715550.98331,4.27524081723773,10.642986725959,4.8226112492757,32.69,89.6589401951979,29.0,38.2839721428451,6.09221630485146,53.3190552786319,GMB,Sub-Saharan Africa,Low income,7.708333333333333,1.6666666666666667,8.049,2.183542,1.0,0.06967001408338547,1
1413,"Gambia, The",2016,1404959801.54615,4.70369933133572,9.81279620989008,1.94335965478776,,88.1629097615189,,,,46.0214036884486,GMB,Sub-Saharan Africa,Low income,7,2,7.225,2.323627,1.0,0.08327579498291016,1
1414,"Gambia, The",2015,1378176868.31568,5.22255549038334,11.1787079869685,4.0580738039996,,72.7582409261459,,,,52.937505147568,GMB,Sub-Saharan Africa,Low income,6.333333333333333,2,6.808,2.698434,1.0,0.09257335960865021,1
1415,"Gambia, The",2014,1324430501.09843,1.87188528095031,11.2058254806762,-1.40738249510954,,73.5909397730347,28.5,37.9790482812269,8.8311855558866,58.2579307752264,GMB,Sub-Saharan Africa,Low income,6,2,6.262,4.296958,1.0,0.09690870344638824,1
1416,"Gambia, The",2013,1343336382.19183,4.96800504791773,7.98404382781062,2.872768790327,,81.4850944363664,28.0,36.1417430773726,9.98100085589005,45.4619193623296,GMB,Sub-Saharan Africa,Low income,6.875,2,5.241,5.19192,1.0,0.09586014598608017,1
1417,"Gambia, The",2012,1305823103.61432,2.91047888419761,7.51582927546587,5.24156924630741,,89.0034185117124,28.0,34.3647140810726,10.0796538891506,47.7006731141985,GMB,Sub-Saharan Africa,Low income,7.958333333333333,2.1666666666666665,4.645,6.554741,1.0,0.0971565842628479,1
1418,"Gambia, The",2011,1240786424.0015,2.55921653249812,6.48076234112154,-8.13044422315659,,92.4848468773175,28.0,35.0121722998102,10.4075521213533,42.6397020468894,GMB,Sub-Saharan Africa,Low income,7.041666666666667,2.5,4.796,8.337298,1.0,0.08927696943283081,1
1419,"Gambia, The",2010,1350595867.70556,2.40660084845621,7.49689829068269,5.90833580968288,,100.0,27.0,30.2487862417886,9.49108014230579,41.0125150279466,GMB,Sub-Saharan Africa,Low income,8.5,2.5,5.049,7.547225,1.0,0.08589595556259155,1
1420,"Gambia, The",2009,1275249825.5969,2.72024309439199,5.5029950133405,6.6657243078367,,102.805307845403,27.0,28.7203048605845,9.16645259698903,41.7773944257977,GMB,Sub-Saharan Africa,Low income,9.5,2.5,4.554,14.407070000000004,1.0,0.08051249384880066,1
1421,"Gambia, The",2008,1195557273.78416,4.53284925502074,4.14989603642348,6.25590553394287,,113.750176901579,27.0,27.8833287099057,8.73270872952293,39.0890994561344,GMB,Sub-Saharan Africa,Low income,9.5,2.5,4.451,11.74828,1.0,0.08253968507051468,1
1422,"Gambia, The",2007,1125167836.81472,6.10256555461061,4.3496392894361,3.04324950829739,,107.563115924536,27.9166666666667,25.6959111443614,7.54851230375493,44.2938444656791,GMB,Sub-Saharan Africa,Low income,9.458333333333334,2.0416666666666665,5.37,14.02996,1.0,0.06929866969585419,1
1423,"Gambia, The",2006,1091937455.56725,7.79879095595874,6.04996727353699,-0.555580977246521,,99.2148420293054,29.75,25.8918162855536,7.21291896424901,50.374468581975,GMB,Sub-Saharan Africa,Low income,10.458333333333334,2.2916666666666665,2.056,15.597650000000002,1.0,0.07334389537572861,1
1424,"Gambia, The",2005,1098037945.51549,5.2204108524705,5.77055146961058,-2.35172936176019,,99.7008770387592,34.9166666666667,20.5956797970838,5.85223886598166,50.0187233950976,GMB,Sub-Saharan Africa,Low income,10.5,2.5,4.959,16.184129999999996,1.0,0.07343141734600067,1
1425,"Gambia, The",2004,1124482736.1904,5.77256609526234,6.31549458573286,7.05000000064635,,93.8086578382752,36.5,19.3787214454149,5.03258038667537,49.9342995615683,GMB,Sub-Saharan Africa,Low income,10.5,2.875,14.287,16.20297,1.0,0.07590223103761673,1
1426,"Gambia, The",2003,1050427591.01692,3.75179955508876,11.101751415921,6.86999962173842,,95.2387717820751,29.3333333333333,32.8986293120564,11.7579441643718,68.8587930342232,GMB,Sub-Saharan Africa,Low income,10.041666666666666,3,17.032,20.40023,1.0,0.0844278410077095,1
1427,"Gambia, The",2002,982902212.720932,7.40649100021527,,-3.25000014970206,,131.571124835334,24.0,27.8064606875408,10.6899415579653,59.642950918834,GMB,Sub-Saharan Africa,Low income,10.041666666666666,3,8.61,30.58012,1.0,0.09397559612989426,1
1428,"Gambia, The",2001,1015919601.2835,5.16141190816868,,5.80000024323377,,158.514332394718,24.0,21.9530369649078,8.32140200906951,46.9292631865623,GMB,Sub-Saharan Africa,Low income,10.583333333333334,3,4.492,24.39584,1.0,0.0959748849272728,1
1429,"Gambia, The",2000,960226464.033935,5.55871041308145,,5.50000021632955,,183.553965286633,24.0,19.8005135837806,6.74107428686038,56.3598198850954,GMB,Sub-Saharan Africa,Low income,10.166666666666666,3,0.851,19.61772,1.0,0.09550171345472336,1
1430,"Gambia, The",1999,910167262.620829,6.07322635522432,,6.39999905009302,,192.019438407795,24.0,15.8371705771847,6.60630718792009,52.4132975230667,GMB,Sub-Saharan Africa,Low income,11,3,3.807,25.38593,1.0,0.08277161419391632,1
1431,"Gambia, The",1998,855420367.242976,2.82047072554487,,3.49999870205306,,196.577711160084,25.375,14.6656020115126,5.70956380786422,53.8709622701508,GMB,Sub-Saharan Africa,Low income,10.083333333333334,3,1.114,36.25248,1.0,0.09570468217134476,1
1432,"Gambia, The",1997,826493118.811998,1.45172097338884,,4.89999910999681,,197.652521725304,25.5,14.5180162436799,5.44503379650279,48.3174980980993,GMB,Sub-Saharan Africa,Low income,10,3,2.781,36.37551,1.0,0.09496913105249405,1
1433,"Gambia, The",1996,787886678.574085,1.2561480596061,,2.22354563838627,,191.597662671177,25.5,11.6456005227025,4.37322208120126,50.9543943800384,GMB,Sub-Saharan Africa,Low income,7.166666666666667,3.8333333333333335,1.099,36.96692,1.0,0.09134559333324432,1
1434,"Gambia, The",1995,770748728.83124,0.983368797135463,,0.881848240754678,,195.087956938032,25.0416666666667,12.1960209235368,4.83617845391854,59.2767980339628,GMB,Sub-Saharan Africa,Low income,4.75,3.5833333333333335,6.981,36.65353,1.0,0.09439944475889206,1
1435,"Gambia, The",1994,764011308.547646,1.30160412592698,,0.154345959845131,,201.151266186183,25.0,11.1987945979985,5.62665960139634,49.9160789438545,GMB,Sub-Saharan Africa,Low income,6.333333333333333,3,1.71,35.88858,0.940094,0.09642759710550308,1
1436,"Gambia, The",1993,762833905.234587,1.42259819721652,,3.01210137437499,,212.383923742489,26.0833333333333,12.0979229760388,5.47708741592521,64.6299221312549,GMB,Sub-Saharan Africa,Low income,8,3,6.466,34.87979000000001,0.5967185,0.09250476211309433,1
1437,"Gambia, The",1992,740528437.976655,0.885295183023634,,3.37868879121812,,198.790186793566,26.75,11.6201286275464,3.72721700831013,67.4430836477238,GMB,Sub-Saharan Africa,Low income,7.666666666666667,3,9.484,34.80098,0.5368124,0.09069634228944778,1
1438,"Gambia, The",1991,716326011.323488,1.34292930805403,,3.10703922385581,,197.113665190472,26.5,10.7610676072524,5.17667166949984,64.1029468943288,GMB,Sub-Saharan Africa,Low income,5.25,3,8.642,34.75895,0.47690645,0.08903612941503525,1
1439,"Gambia, The",1990,694740161.986683,4.45308744607083,,3.55887936756983,,205.222313128453,26.5,20.6576480269643,10.9926754590191,131.485415341849,GMB,Sub-Saharan Africa,Low income,3.6666666666666665,3,12.168,34.50403,0.4170004,0.08159060776233673,1
1440,Guinea-Bissau,2021,1265072726.92494,1.45346252609195,,3.80000242656607,,,,,,,GNB,Sub-Saharan Africa,Low income,,,,,,,1
1441,Guinea-Bissau,2020,1218759824.0375,1.46601018144843,12.2184321333409,-2.39999999921721,,,,48.4444351840096,16.2079487780609,43.6358403713142,GNB,Sub-Saharan Africa,Low income,,,1.463,,0.16350177,0.09130817651748657,1
1442,Guinea-Bissau,2019,1248729327.89726,4.97754701310162,10.5016120933399,4.49999999151316,,,,43.3852947380353,14.7989766427979,55.3725855838767,GNB,Sub-Saharan Africa,Low income,,,0.286,27.30498,0.16350177,0.08936384320259094,1
1443,Guinea-Bissau,2018,1194956294.73557,1.36670254905123,8.50597970661732,1.28373670309465,,,,43.677474264503,14.3093075599679,56.0181155026704,GNB,Sub-Saharan Africa,Low income,7.083333333333333,1,0.381,28.028070000000007,0.16350177,0.08655232936143875,1
1444,Guinea-Bissau,2017,1179810632.61765,1.16215847772031,7.79005623679398,5.91917662586047,,,5.14,43.9021699132601,12.7480054779743,60.8470169188269,GNB,Sub-Saharan Africa,Low income,6.416666666666667,1,-0.186,28.468100000000003,0.16350177,0.08585113286972046,1
1445,Guinea-Bissau,2016,1113878213.74887,1.20624600480255,4.78634635247363,6.26280563780463,,,5.295,47.9130453072437,7.39845898299619,57.8122244103829,GNB,Sub-Saharan Africa,Low income,6.291666666666667,1,2.707,29.625450000000004,0.16350177,0.08872084319591522,1
1446,Guinea-Bissau,2015,1048229629.42039,1.77208303662279,8.10440876824157,6.13408294113292,,,5.15416666666667,49.4039633812464,8.55299090165396,59.7815367521229,GNB,Sub-Saharan Africa,Low income,6.583333333333333,1,1.481,30.90048,0.16350177,0.06125590577721596,1
1447,Guinea-Bissau,2014,987646569.671489,2.73507439382533,8.76085940328329,0.96456075098132,,,5.33833333333333,46.2134194422867,14.4569333270546,51.5930141877095,GNB,Sub-Saharan Africa,Low income,6.916666666666667,1.4583333333333333,-1.032,32.11761,0.16350177,0.06053850054740906,1
1448,Guinea-Bissau,2013,978211129.058856,1.87744384083206,6.09773937868597,3.25590426517695,,,5.2875,31.3148783091736,12.7151983799838,44.0803911767354,GNB,Sub-Saharan Africa,Low income,6.583333333333333,1.5,0.779,31.503930000000004,0.16350177,0.06095803156495094,1
1449,Guinea-Bissau,2012,947365805.394198,0.669676524927868,4.61301037128776,-1.71268301181074,,,5.03916666666667,30.5091371372253,12.9668445019014,41.1729928433818,GNB,Sub-Saharan Africa,Low income,5.583333333333333,1.6666666666666667,2.061,31.70167,0.16350177,0.04626775160431862,1
1450,Guinea-Bissau,2011,963873910.107892,2.27528850718255,4.73806479531773,8.08477973398716,,,5.25591666666667,31.4252613944481,9.13882357963831,56.62100801099,GNB,Sub-Saharan Africa,Low income,6.083333333333333,2,5.055,30.10502,0.16350177,0.07318191975355148,1
1451,Guinea-Bissau,2010,891775800.885315,3.08752396248885,5.39962854186557,4.61097090010318,,,5.11333333333333,26.6158022215709,7.03474503182062,50.1304010558482,GNB,Sub-Saharan Africa,Low income,7,2,1.071,31.984420000000004,0.16350177,0.06756904721260071,1
1452,Guinea-Bissau,2009,852468716.437881,2.27558097265646,5.88469535500606,3.36897495773184,,,4.9775,23.9813309796568,4.75195542446915,54.071875728414,GNB,Sub-Saharan Africa,Low income,7.791666666666667,2,-1.637,30.50219,0.16350177,0.04051041975617409,1
